cnpj_basico,identificador_matriz_filial,situacao_cadastral,data_situacao_cadastral,data_inicio_atividade,cnae_fiscal_principal,ativa_em_2010,ativa_em_2011,ativa_em_2012,ativa_em_2013,ativa_em_2014,ativa_em_2015,ativa_em_2016,ativa_em_2017,ativa_em_2018,ativa_em_2019,ativa_em_2020,ativa_em_2021,ativa_em_2022
71441406,2,2,2017-04-10,2017-04-10,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
71698674,2,2,2008-01-02,2008-01-02,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
73113243,2,2,2016-10-10,2016-10-10,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
73647935,2,2,2017-02-24,2017-02-24,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
74064502,2,2,2017-02-03,2017-02-03,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
76059997,2,2,2018-06-22,2018-06-22,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
78157146,2,2,2016-10-25,2016-10-25,6424704,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
78414067,2,2,2018-03-13,2018-03-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
78825270,2,2,2018-08-02,2018-08-02,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
78825270,2,2,2018-08-02,2018-08-02,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
78825270,2,2,2018-09-06,2018-09-06,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
78825270,2,2,2019-02-14,2019-02-14,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78834975,2,2,2017-04-20,2017-04-20,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
78865995,2,2,NA,2010-05-17,6424701,1,1,1,1,1,1,1,1,1,1,1,1,1
79052122,2,2,2018-11-14,2018-11-14,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
79342069,2,2,2016-04-15,2016-04-15,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
79342069,2,2,2019-02-18,2019-02-18,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
80959612,2,2,2017-03-07,2017-03-07,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
80959612,2,2,2018-02-23,2018-02-23,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81011686,2,2,2015-04-29,2015-04-29,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
81016131,2,2,2016-09-28,2016-09-28,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
81016131,2,2,2016-09-28,2016-09-28,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
81016131,2,2,2016-09-28,2016-09-28,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
81054686,2,2,2017-11-22,2017-11-22,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
81099491,2,2,2015-11-26,2015-11-26,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
81099491,2,2,2016-12-02,2016-12-02,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
81099491,2,2,2018-03-07,2018-03-07,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81099491,2,2,2018-08-15,2018-08-15,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81099491,2,2,2018-03-02,2018-03-02,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81099491,2,2,2019-01-24,2019-01-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
81115149,2,2,2016-06-17,2016-06-17,6424704,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
81206039,2,2,2018-09-20,2018-09-20,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81367880,2,2,2018-04-04,2018-04-04,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81466286,2,2,2013-10-28,2013-10-28,6424703,NA,NA,NA,1,1,1,1,1,1,1,1,1,1
81466286,2,2,2018-05-17,2018-05-17,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81607046,2,2,2016-08-15,2016-08-15,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
82065285,2,2,2012-03-26,2012-03-26,6424703,NA,NA,1,1,1,1,1,1,1,1,1,1,1
82065285,2,2,2018-08-20,2018-08-20,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
82133182,2,2,2018-11-28,2018-11-28,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
82527557,2,2,2017-09-18,2017-09-18,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
82639451,2,8,2020-12-15,2016-04-08,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA
82639451,2,2,2014-07-07,2014-07-07,6424703,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
82639451,2,8,2021-04-05,2014-07-11,6424703,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA
85291086,2,2,2018-05-09,2018-05-09,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
86803939,2,2,2016-08-24,2016-08-24,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
86803939,2,2,2016-08-24,2016-08-24,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
87510475,2,2,2017-09-21,2017-09-21,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
87780268,2,2,2018-03-07,2018-03-07,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
87781530,2,2,2017-08-17,2017-08-17,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
87795639,2,2,2018-10-11,2018-10-11,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
87853206,2,2,2011-05-30,2011-05-30,6424703,NA,1,1,1,1,1,1,1,1,1,1,1,1
88894548,2,2,2011-05-31,2011-05-31,6424703,NA,1,1,1,1,1,1,1,1,1,1,1,1
89468565,2,2,2010-03-03,2010-03-03,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
90497256,2,2,2006-10-24,2006-10-24,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
90608712,2,2,2007-05-31,2007-05-31,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
95213211,2,2,2017-11-21,2017-11-21,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
95594941,2,2,2008-05-02,2008-05-02,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
694389,2,2,2018-07-24,2018-07-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
952415,2,2,2018-12-10,2018-12-10,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
966246,2,2,2015-08-10,2015-08-10,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
971300,2,2,2015-11-20,2015-11-20,6424704,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
971300,2,2,2017-10-07,2017-10-07,6424704,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
1389651,2,2,2016-10-13,2016-10-13,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
1572667,2,2,2018-08-12,2018-08-12,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
1604998,2,2,2010-10-22,2010-10-22,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
1604998,2,2,2012-07-19,2012-07-19,6424703,NA,NA,1,1,1,1,1,1,1,1,1,1,1
1637949,2,2,2018-01-23,2018-01-23,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
1657678,2,2,2017-08-18,2017-08-18,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
1703620,2,2,2018-07-12,2018-07-12,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
1736516,2,2,2017-07-27,2017-07-27,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
2015588,2,2,2017-10-16,2017-10-16,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
2144899,2,2,2015-11-03,2015-11-03,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
2309070,2,2,2017-05-26,2017-05-26,6424704,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
2405189,2,2,2015-10-19,2015-10-19,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
2448310,2,2,2016-07-08,2016-07-08,6424704,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
2448310,2,2,2011-04-15,2011-04-15,6424704,NA,1,1,1,1,1,1,1,1,1,1,1,1
2466552,2,2,2017-10-02,2017-10-02,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
2483330,2,8,2018-08-07,2017-12-06,6424704,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2511232,2,8,2019-05-07,2016-04-26,6424704,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
2641032,2,2,2018-03-13,2018-03-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
2844024,2,2,2018-01-29,2018-01-29,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
2904125,2,2,2016-04-11,2016-04-11,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
2904125,2,2,2016-04-11,2016-04-11,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
2931668,2,2,2017-10-06,2017-10-06,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
3042597,2,2,2016-06-08,2016-06-08,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
3042597,2,2,2018-05-24,2018-05-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
3055269,2,8,2018-12-01,2016-07-11,6424703,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
3320525,2,2,2017-03-14,2017-03-14,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
3326437,2,2,2017-09-29,2017-09-29,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
3358914,2,2,2015-12-16,2015-12-16,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3459850,2,2,2015-11-24,2015-11-24,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3459850,2,2,2010-08-05,2010-08-05,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
3459850,2,2,2018-10-30,2018-10-30,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
3485130,2,2,2015-11-13,2015-11-13,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
3612764,2,2,2018-11-05,2018-11-05,6424704,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
3632872,2,2,2016-06-06,2016-06-06,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
3632872,2,2,2016-07-25,2016-07-25,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
3632872,2,2,2017-08-31,2017-08-31,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
3732359,2,2,2017-09-20,2017-09-20,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
3793242,2,2,2018-08-14,2018-08-14,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
3965737,2,2,2016-08-09,2016-08-09,6424704,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
3974280,2,8,2016-06-30,2008-12-09,6424703,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
3985375,2,2,2015-12-04,2015-12-04,6424704,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4013172,2,2,2018-08-24,2018-08-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
4013172,2,2,2018-08-24,2018-08-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
4079285,2,8,2019-02-28,2018-07-31,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
4146333,2,8,2019-01-23,2015-11-03,6424703,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA
4232022,2,8,2019-08-20,2016-08-31,6424704,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
4529074,2,2,2015-11-04,2015-11-04,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4565791,2,2,2016-04-12,2016-04-12,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
4611476,2,8,2017-03-06,2016-04-05,6424704,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
4751713,2,2,2018-01-11,2018-01-11,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
4973378,2,8,2019-07-11,2016-06-14,6424704,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
5203605,2,2,2017-06-28,2017-06-28,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
5247312,2,2,2018-10-05,2018-10-05,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
5392810,2,2,2018-01-26,2018-01-26,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
5400634,2,8,2021-07-16,2016-03-10,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA
5425526,2,2,2015-11-23,2015-11-23,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
5442759,2,2,2016-01-13,2016-01-13,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
5772229,2,8,2020-11-01,2017-10-16,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
5861932,2,2,2016-01-06,2016-01-06,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
5863726,2,2,2016-01-11,2016-01-11,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
5888589,2,2,2011-11-01,2011-11-01,6424703,NA,1,1,1,1,1,1,1,1,1,1,1,1
5888589,2,2,2014-11-13,2014-11-13,6424703,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
6139650,2,2,2018-11-03,2018-11-03,6424704,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
6174009,2,2,2018-10-01,2018-10-01,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
6174009,2,2,2018-10-30,2018-10-30,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
6174009,2,2,2018-10-30,2018-10-30,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
6332931,2,2,2018-11-27,2018-11-27,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
7030145,2,8,2021-10-05,2017-09-22,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA
7318874,2,2,2018-04-13,2018-04-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
7412987,2,2,2016-03-08,2016-03-08,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
7512780,2,2,2016-05-16,2016-05-16,6424704,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
7514202,2,8,2017-10-31,2016-07-29,6424704,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
7599206,2,2,2017-03-15,2017-03-15,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
7946216,2,2,2018-10-03,2018-10-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
8075352,2,2,2018-04-03,2018-04-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
8387258,2,8,2018-09-05,2015-09-09,6424704,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA
8387258,2,8,2018-09-05,2017-08-21,6424704,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
8723661,2,8,2017-10-06,2012-07-23,6424703,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA
9424988,2,2,2018-04-11,2018-04-11,6424704,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
9463721,2,2,2015-11-26,2015-11-26,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
9476168,2,8,2019-05-07,2015-08-20,6424704,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA
9488496,2,2,2015-11-13,2015-11-13,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
9512539,2,2,2017-09-19,2017-09-19,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
9512539,2,2,2018-09-20,2018-09-20,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
9590601,2,8,2019-08-29,2017-12-05,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
10218474,2,2,2012-01-30,2012-01-30,6424703,NA,NA,1,1,1,1,1,1,1,1,1,1,1
10218474,2,2,2018-10-05,2018-10-05,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
10514580,2,8,2017-09-12,2016-04-27,6424704,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10514648,2,8,2017-09-12,2016-05-03,6424704,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
10736214,2,2,2018-01-30,2018-01-30,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
17361536,2,2,2018-02-20,2018-02-20,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
19869338,2,2,2011-09-27,2011-09-27,6424703,NA,1,1,1,1,1,1,1,1,1,1,1,1
19869338,2,2,2016-01-20,2016-01-20,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
21110927,2,2,2016-12-19,2016-12-19,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
21797311,2,2,2018-04-24,2018-04-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
21866694,2,2,2007-04-17,2007-04-17,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
22749014,2,2,2018-09-03,2018-09-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
23717664,1,4,2021-03-10,2015-11-23,6493000,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA
24048910,2,2,2016-04-05,2016-04-05,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
25528753,2,2,2016-12-12,2016-12-12,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
25683475,2,2,2018-06-18,2018-06-18,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
25683475,2,2,2018-07-10,2018-07-10,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
26359745,2,2,2008-08-22,2008-08-22,6424703,1,1,1,1,1,1,1,1,1,1,1,1,1
26408161,2,2,2015-08-27,2015-08-27,6424703,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
26549311,2,2,2017-10-06,2017-10-06,6424703,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
28470676,2,2,2018-11-29,2018-11-29,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
26960328,2,2,2016-07-29,2016-07-29,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
29423176,1,4,2022-01-12,2018-01-12,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
30091112,1,4,2020-10-27,2018-04-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
30357723,1,2,2018-05-03,2018-05-03,6424702,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
31815293,2,2,2016-09-29,2016-09-29,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
54037916,2,2,2020-10-19,2020-10-19,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
32474884,2,2,2016-09-29,2016-09-29,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
33022690,2,2,2018-09-21,2018-09-21,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
35571249,2,2,2019-01-24,2019-01-24,6424702,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
41180092,2,2,2018-07-23,2018-07-23,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
41255225,2,2,2016-08-03,2016-08-03,6424703,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
41697103,2,2,2019-11-11,2019-11-11,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
42898825,2,2,2021-06-11,2021-06-11,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
54037916,2,2,2019-11-21,2019-11-21,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
54037916,2,2,2020-10-19,2020-10-19,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
54037916,2,2,2021-08-10,2021-08-10,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
54037916,2,2,2021-08-11,2021-08-11,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
54190525,2,2,2019-09-13,2019-09-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
54401286,2,2,2020-03-03,2020-03-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
54401286,2,2,2021-01-05,2021-01-05,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
64237530,2,2,2021-04-27,2021-04-27,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
65229254,2,2,2019-11-13,2019-11-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
66402207,2,2,2019-10-25,2019-10-25,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
66463407,2,2,2020-09-23,2020-09-23,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
66463407,2,2,2020-11-27,2020-11-27,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
66788142,2,2,2018-11-22,2018-11-22,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
67960229,2,2,2020-03-03,2020-03-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
67960229,2,2,2020-06-04,2020-06-04,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
69346856,2,2,2020-09-11,2020-09-11,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
70038237,2,2,2020-02-28,2020-02-28,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
70431630,2,2,2019-10-04,2019-10-04,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
71154876,2,2,2021-08-17,2021-08-17,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
71238232,2,2,2020-04-24,2020-04-24,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
71328769,2,2,2019-05-09,2019-05-09,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
71884498,2,2,2021-05-25,2021-05-25,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
74114042,2,2,2020-02-05,2020-02-05,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
76059997,2,2,2021-05-21,2021-05-21,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
77984870,2,2,2018-04-03,2018-04-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
78414067,2,2,2019-12-03,2019-12-03,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78414067,2,2,2021-04-06,2021-04-06,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
78825023,2,2,2019-10-31,2019-10-31,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78825023,2,2,2019-10-31,2019-10-31,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78825023,2,2,2020-07-14,2020-07-14,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
78825270,2,2,2019-04-22,2019-04-22,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78825270,2,2,2019-04-22,2019-04-22,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78825270,2,2,2019-08-06,2019-08-06,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78825270,2,2,2019-08-06,2019-08-06,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
78825270,2,8,2018-11-27,2018-09-06,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78858107,2,2,2021-02-22,2021-02-22,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
78907607,2,2,2021-07-13,2021-07-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
79052122,2,2,2020-05-21,2020-05-21,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
79052122,2,2,2020-10-08,2020-10-08,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
79086997,2,2,2021-08-02,2021-08-02,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
79457883,2,2,2020-01-23,2020-01-23,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
79457883,2,2,2020-03-04,2020-03-04,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
80959612,2,2,2019-11-05,2019-11-05,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
80959612,2,2,2020-07-10,2020-07-10,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
80959612,2,2,2020-07-21,2020-07-21,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
81016131,2,2,2020-12-17,2020-12-17,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
81099491,2,2,2019-03-07,2019-03-07,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
81099491,2,2,2020-02-13,2020-02-13,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
81099491,2,2,2020-08-31,2020-08-31,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
81099491,2,2,2018-06-08,2018-06-08,6424703,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1
81192106,2,2,2021-01-06,2021-01-06,6424703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
